experiment_id,metric,verdict_pstd,ratio_pstd,n_seeds,sigma_source,sigma_interpretation,determinism_class,pstd,pstd_over_median,a1_source,a2_seeds,a3_interp,a4_ratio,a5_sigma,a6_det,total,fragility,entrypoints
transfer/haux_hand_geom_oracle/haux_hand_geom_oracle@val~relation_detr_seed42,jaccard,significant,2.1721948632310335,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02326956835307421,2.5216,0,1,2,1,0,1,5,要注意,scripts/train_haux.py
transfer/haux_hand_geom_oracle/haux_hand_geom_oracle@val~relation_detr_seed42,macro_f1,significant,1.6404318622254976,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02585127850581854,2.9670,0,1,2,2,0,1,6,脆い,scripts/train_haux.py
transfer/haux_hand_geom_oracle/haux_hand_geom_oracle@val~relation_detr_seed42,seg_f1_10,significant,1.6377648717435462,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.017930061648182536,0.6231,0,1,2,2,1,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_geom_oracle/haux_hand_geom_oracle@val~relation_detr_seed42,seg_f1_25,not_significant,0.559526361290468,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.026028762541262802,0.9581,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_geom_oracle/haux_hand_geom_oracle@val~relation_detr_seed42,seg_f1_50,not_significant,0.5898426769426554,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.04180753242159144,1.2104,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_own_other_oracle/haux_hand_own_other_oracle@val~relation_detr_seed42,accuracy,not_significant,1.021041719270307,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.002204132037788442,0.6100,0,1,2,3,1,1,8,脆い,scripts/train_haux.py
transfer/haux_hand_own_other_oracle/haux_hand_own_other_oracle@val~relation_detr_seed42,edit_score,not_significant,0.5776692205727848,3,paired_delta,mixed_with_nondeterminism,uncontrolled,3.8772828448385623,1.4703,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_own_other_oracle/haux_hand_own_other_oracle@val~relation_detr_seed42,jaccard,not_significant,0.8257605887788803,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01547306384109566,1.6767,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_own_other_oracle/haux_hand_own_other_oracle@val~relation_detr_seed42,macro_f1,not_significant,0.031322459578829114,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02061095801936329,2.3655,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_own_other_oracle/haux_hand_own_other_oracle@val~relation_detr_seed42,seg_f1_10,not_significant,0.2878836339175562,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.04312101028682341,1.4985,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_own_other_oracle/haux_hand_own_other_oracle@val~relation_detr_seed42,seg_f1_25,not_significant,0.35157141519271906,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.059039941187654196,2.1732,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_own_other_oracle/haux_hand_own_other_oracle@val~relation_detr_seed42,seg_f1_50,not_significant,0.07013643432110095,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.069247141489272,2.0049,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_presence_oracle/haux_hand_presence_oracle@val~relation_detr_seed42,accuracy,not_significant,0.7432726560037546,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.008948197886258707,2.4764,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_presence_oracle/haux_hand_presence_oracle@val~relation_detr_seed42,edit_score,not_significant,0.14082319107534233,3,paired_delta,mixed_with_nondeterminism,uncontrolled,2.3289399411426976,0.8831,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_presence_oracle/haux_hand_presence_oracle@val~relation_detr_seed42,jaccard,significant,3.0544908278618967,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.013199910713871329,1.4304,0,1,2,0,0,1,4,要注意,scripts/train_haux.py
transfer/haux_hand_presence_oracle/haux_hand_presence_oracle@val~relation_detr_seed42,macro_f1,significant,3.508722274292841,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.010712370437395929,1.2295,0,1,2,0,0,1,4,要注意,scripts/train_haux.py
transfer/haux_hand_presence_oracle/haux_hand_presence_oracle@val~relation_detr_seed42,seg_f1_10,significant,1.4052624559888949,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.017455955842103594,0.6066,0,1,2,3,1,1,8,脆い,scripts/train_haux.py
transfer/haux_hand_presence_oracle/haux_hand_presence_oracle@val~relation_detr_seed42,seg_f1_25,not_significant,0.5536093412925822,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.03596427564883544,1.3238,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_presence_oracle/haux_hand_presence_oracle@val~relation_detr_seed42,seg_f1_50,not_significant,0.11711446960207343,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.025921527930607285,0.7505,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_presence_oracle_shuffle/haux_hand_presence_oracle_shuffle@val~relation_detr_seed42,accuracy,not_significant,0.2730469961257482,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.006630604938528873,1.8350,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_presence_oracle_shuffle/haux_hand_presence_oracle_shuffle@val~relation_detr_seed42,edit_score,not_significant,0.9609567817974067,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.8708693149558562,0.7094,0,1,2,3,1,1,8,脆い,scripts/train_haux.py
transfer/haux_hand_presence_oracle_shuffle/haux_hand_presence_oracle_shuffle@val~relation_detr_seed42,jaccard,not_significant,0.3181188133591378,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0378696549243827,4.1037,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_presence_oracle_shuffle/haux_hand_presence_oracle_shuffle@val~relation_detr_seed42,macro_f1,not_significant,0.24547795002392592,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.03887042436366878,4.4612,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_presence_oracle_shuffle/haux_hand_presence_oracle_shuffle@val~relation_detr_seed42,seg_f1_10,not_significant,0.49604241945668576,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.030289099554186447,1.0526,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_presence_oracle_shuffle/haux_hand_presence_oracle_shuffle@val~relation_detr_seed42,seg_f1_25,not_significant,0.24966256104447515,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.03292270257044787,1.2119,0,1,2,3,0,1,7,脆い,scripts/train_haux.py
transfer/haux_hand_presence_oracle_shuffle/haux_hand_presence_oracle_shuffle@val~relation_detr_seed42,seg_f1_50,not_significant,0.07172112223251313,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01994009282795798,0.5773,0,1,2,3,1,1,8,脆い,scripts/train_haux.py
transfer/haux_hand_presence_oracle_withtooloracle/haux_hand_presence_oracle_withtooloracle@val~relation_detr_seed42,accuracy,significant,11.766462355182599,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.005109122481281861,1.4139,0,1,2,0,0,1,4,要注意,scripts/train_haux.py
transfer/haux_hand_presence_oracle_withtooloracle/haux_hand_presence_oracle_withtooloracle@val~relation_detr_seed42,edit_score,significant,14.308879027735944,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.9603428283232746,0.3642,0,1,2,0,2,1,6,脆い,scripts/train_haux.py
transfer/haux_hand_presence_oracle_withtooloracle/haux_hand_presence_oracle_withtooloracle@val~relation_detr_seed42,jaccard,significant,16.476331733639594,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.010027790794676458,1.0867,0,1,2,0,0,1,4,要注意,scripts/train_haux.py
transfer/haux_hand_presence_oracle_withtooloracle/haux_hand_presence_oracle_withtooloracle@val~relation_detr_seed42,macro_f1,significant,13.723010068573728,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.009557424374697247,1.0969,0,1,2,0,0,1,4,要注意,scripts/train_haux.py
transfer/haux_hand_presence_oracle_withtooloracle/haux_hand_presence_oracle_withtooloracle@val~relation_detr_seed42,seg_f1_10,significant,8.434750866838892,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.022196909642424833,0.7713,0,1,2,0,0,1,4,要注意,scripts/train_haux.py
transfer/haux_hand_presence_oracle_withtooloracle/haux_hand_presence_oracle_withtooloracle@val~relation_detr_seed42,seg_f1_25,significant,8.2602085140091,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02446838899965895,0.9007,0,1,2,0,0,1,4,要注意,scripts/train_haux.py
transfer/haux_hand_presence_oracle_withtooloracle/haux_hand_presence_oracle_withtooloracle@val~relation_detr_seed42,seg_f1_50,significant,11.592726619418364,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02152549527874165,0.6232,0,1,2,0,1,1,5,要注意,scripts/train_haux.py
transfer/hires_relation_detr_augstrong_hires_seed42/hires_relation_detr_augstrong_hires_seed42@val~relation_detr_augstrong_hires_seed42,accuracy,significant,13.490737563231967,3,paired_delta,unknown,uncontrolled,0.0029682590898200485,0.8215,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/hires_relation_detr_augstrong_hires_seed42/hires_relation_detr_augstrong_hires_seed42@val~relation_detr_augstrong_hires_seed42,edit_score,not_significant,1.1067512063148803,3,paired_delta,unknown,uncontrolled,2.5401698529473324,0.9632,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/hires_relation_detr_augstrong_hires_seed42/hires_relation_detr_augstrong_hires_seed42@val~relation_detr_augstrong_hires_seed42,jaccard,significant,8.994139831489576,3,paired_delta,unknown,uncontrolled,0.00961140599973902,1.0415,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/hires_relation_detr_augstrong_hires_seed42/hires_relation_detr_augstrong_hires_seed42@val~relation_detr_augstrong_hires_seed42,macro_f1,significant,7.1690072312162805,3,paired_delta,unknown,uncontrolled,0.01152649234789235,1.3229,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/hires_relation_detr_augstrong_hires_seed42/hires_relation_detr_augstrong_hires_seed42@val~relation_detr_augstrong_hires_seed42,seg_f1_10,significant,2.3838388418576986,3,paired_delta,unknown,uncontrolled,0.03240750566992155,1.1262,0,1,2,1,0,1,5,要注意,scripts/train_t1a.py
transfer/hires_relation_detr_augstrong_hires_seed42/hires_relation_detr_augstrong_hires_seed42@val~relation_detr_augstrong_hires_seed42,seg_f1_25,significant,6.060694790708488,3,paired_delta,unknown,uncontrolled,0.018016625548020502,0.6632,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/hires_relation_detr_augstrong_hires_seed42/hires_relation_detr_augstrong_hires_seed42@val~relation_detr_augstrong_hires_seed42,seg_f1_50,significant,2.4128996375229206,3,paired_delta,unknown,uncontrolled,0.053568896855604745,1.5509,0,1,2,1,0,1,5,要注意,scripts/train_t1a.py
transfer/hires_relation_detr_augstrong_seed42/hires_relation_detr_augstrong_seed42@val~relation_detr_augstrong_seed42,accuracy,significant,38.97375364437579,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0009924593956163756,0.2747,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/hires_relation_detr_augstrong_seed42/hires_relation_detr_augstrong_seed42@val~relation_detr_augstrong_seed42,edit_score,not_significant,0.13833523856954366,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.1624818807388855,0.4408,0,1,2,3,2,1,9,脆い,scripts/train_t1a.py
transfer/hires_relation_detr_augstrong_seed42/hires_relation_detr_augstrong_seed42@val~relation_detr_augstrong_seed42,jaccard,significant,16.94221930318127,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.00511215869642867,0.5540,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/hires_relation_detr_augstrong_seed42/hires_relation_detr_augstrong_seed42@val~relation_detr_augstrong_seed42,macro_f1,significant,19.269926786594166,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0035963977759359356,0.4128,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/hires_relation_detr_augstrong_seed42/hires_relation_detr_augstrong_seed42@val~relation_detr_augstrong_seed42,seg_f1_10,significant,6.0340089019792815,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.006230206298563317,0.2165,0,1,2,0,3,1,7,脆い,scripts/train_t1a.py
transfer/hires_relation_detr_augstrong_seed42/hires_relation_detr_augstrong_seed42@val~relation_detr_augstrong_seed42,seg_f1_25,significant,3.962427742734208,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.00986190882291295,0.3630,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/hires_relation_detr_augstrong_seed42/hires_relation_detr_augstrong_seed42@val~relation_detr_augstrong_seed42,seg_f1_50,significant,1.3908735546653959,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.034473388627458273,0.9981,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/hires_relation_detr_seed42/hires_relation_detr_seed42@val~relation_detr_seed42,accuracy,significant,17.83142307424189,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.002865469292107157,0.7930,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/hires_relation_detr_seed42/hires_relation_detr_seed42@val~relation_detr_seed42,edit_score,significant,3.497064389448326,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.9189307045265356,0.7277,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/hires_relation_detr_seed42/hires_relation_detr_seed42@val~relation_detr_seed42,jaccard,significant,26.192351604863024,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.005209201046505859,0.5645,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/hires_relation_detr_seed42/hires_relation_detr_seed42@val~relation_detr_seed42,macro_f1,significant,14.725780832976099,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0077042880966550625,0.8842,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/hires_relation_detr_seed42/hires_relation_detr_seed42@val~relation_detr_seed42,seg_f1_10,not_significant,0.296763244998492,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02400712214655595,0.8343,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/hires_relation_detr_seed42/hires_relation_detr_seed42@val~relation_detr_seed42,seg_f1_25,not_significant,0.022392759533273472,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.020564712203348563,0.7570,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/hires_relation_detr_seed42/hires_relation_detr_seed42@val~relation_detr_seed42,seg_f1_50,significant,1.6727135637983441,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.027558399167426462,0.7979,0,1,2,2,0,1,6,脆い,scripts/train_t1a.py
transfer/p0_identity_ctrl/p0_identity_ctrl@val,detection_max,undecidable,(記録なし),(記録なし),paired_delta,unknown,uncontrolled,(記録なし),(算出不能),0,3,2,3,0,1,9,脆い,scripts/train_t1b.py
transfer/p0_identity_ctrl/p0_identity_ctrl@val,detection_mean,undecidable,(記録なし),(記録なし),paired_delta,unknown,uncontrolled,(記録なし),(算出不能),0,3,2,3,0,1,9,脆い,scripts/train_t1b.py
transfer/p0_identity_ctrl/p0_identity_ctrl@val,detection_min,undecidable,(記録なし),(記録なし),paired_delta,unknown,uncontrolled,(記録なし),(算出不能),0,3,2,3,0,1,9,脆い,scripts/train_t1b.py
transfer/p0_identity_ctrl/p0_identity_ctrl@val,detection_n,undecidable,(記録なし),(記録なし),paired_delta,unknown,uncontrolled,(記録なし),(算出不能),0,3,2,3,0,1,9,脆い,scripts/train_t1b.py
transfer/p0_identity_ctrl/p0_identity_ctrl@val,detection_pstd,undecidable,(記録なし),(記録なし),paired_delta,unknown,uncontrolled,(記録なし),(算出不能),0,3,2,3,0,1,9,脆い,scripts/train_t1b.py
transfer/p0_identity_ctrl/p0_identity_ctrl@val,detection_sstd,undecidable,(記録なし),(記録なし),paired_delta,unknown,uncontrolled,(記録なし),(算出不能),0,3,2,3,0,1,9,脆い,scripts/train_t1b.py
transfer/p0_identity_inj/p0_identity_inj@val,detection_max,undecidable,(記録なし),(記録なし),paired_delta,unknown,uncontrolled,(記録なし),(算出不能),0,3,2,3,0,1,9,脆い,scripts/train_t1b.py
transfer/p0_identity_inj/p0_identity_inj@val,detection_mean,undecidable,(記録なし),(記録なし),paired_delta,unknown,uncontrolled,(記録なし),(算出不能),0,3,2,3,0,1,9,脆い,scripts/train_t1b.py
transfer/p0_identity_inj/p0_identity_inj@val,detection_min,undecidable,(記録なし),(記録なし),paired_delta,unknown,uncontrolled,(記録なし),(算出不能),0,3,2,3,0,1,9,脆い,scripts/train_t1b.py
transfer/p0_identity_inj/p0_identity_inj@val,detection_n,undecidable,(記録なし),(記録なし),paired_delta,unknown,uncontrolled,(記録なし),(算出不能),0,3,2,3,0,1,9,脆い,scripts/train_t1b.py
transfer/p0_identity_inj/p0_identity_inj@val,detection_pstd,undecidable,(記録なし),(記録なし),paired_delta,unknown,uncontrolled,(記録なし),(算出不能),0,3,2,3,0,1,9,脆い,scripts/train_t1b.py
transfer/p0_identity_inj/p0_identity_inj@val,detection_sstd,undecidable,(記録なし),(記録なし),paired_delta,unknown,uncontrolled,(記録なし),(算出不能),0,3,2,3,0,1,9,脆い,scripts/train_t1b.py
transfer/t1a_3seed_det123_aug/t1a_3seed_det123_aug@val~relation_detr_augstrong_seed123,accuracy,significant,6.67325797369769,3,paired_delta,seed_effect,uncontrolled,0.006412801602547703,1.7747,0,1,0,0,0,1,2,頑健,scripts/train_t1a.py
transfer/t1a_3seed_det123_aug/t1a_3seed_det123_aug@val~relation_detr_augstrong_seed123,edit_score,significant,1.4619254414004432,3,paired_delta,seed_effect,uncontrolled,3.378813318160482,1.2812,0,1,0,3,0,1,5,要注意,scripts/train_t1a.py
transfer/t1a_3seed_det123_aug/t1a_3seed_det123_aug@val~relation_detr_augstrong_seed123,jaccard,significant,4.9670989299781825,3,paired_delta,seed_effect,uncontrolled,0.024508553520256885,2.6559,0,1,0,0,0,1,2,頑健,scripts/train_t1a.py
transfer/t1a_3seed_det123_aug/t1a_3seed_det123_aug@val~relation_detr_augstrong_seed123,macro_f1,significant,4.31647669098937,3,paired_delta,seed_effect,uncontrolled,0.02194006624689307,2.5181,0,1,0,0,0,1,2,頑健,scripts/train_t1a.py
transfer/t1a_3seed_det123_aug/t1a_3seed_det123_aug@val~relation_detr_augstrong_seed123,seg_f1_10,significant,3.423932058685865,3,paired_delta,seed_effect,uncontrolled,0.0344123949317691,1.1958,0,1,0,0,0,1,2,頑健,scripts/train_t1a.py
transfer/t1a_3seed_det123_aug/t1a_3seed_det123_aug@val~relation_detr_augstrong_seed123,seg_f1_25,significant,2.5742772832919254,3,paired_delta,seed_effect,uncontrolled,0.043161241996307824,1.5888,0,1,0,1,0,1,3,要注意,scripts/train_t1a.py
transfer/t1a_3seed_det123_aug/t1a_3seed_det123_aug@val~relation_detr_augstrong_seed123,seg_f1_50,significant,4.66654911926087,3,paired_delta,seed_effect,uncontrolled,0.03177916133737405,0.9201,0,1,0,0,0,1,2,頑健,scripts/train_t1a.py
transfer/t1a_3seed_det123_frozen/t1a_3seed_det123_frozen@val~relation_detr_seed123,accuracy,significant,14.268889178984383,3,paired_delta,seed_effect,uncontrolled,0.0042635472772443945,1.1799,0,1,0,0,0,1,2,頑健,scripts/train_t1a.py
transfer/t1a_3seed_det123_frozen/t1a_3seed_det123_frozen@val~relation_detr_seed123,edit_score,not_significant,0.25827750741883154,3,paired_delta,seed_effect,uncontrolled,5.128613478416571,1.9448,0,1,0,3,0,1,5,要注意,scripts/train_t1a.py
transfer/t1a_3seed_det123_frozen/t1a_3seed_det123_frozen@val~relation_detr_seed123,jaccard,significant,21.55770980987265,3,paired_delta,seed_effect,uncontrolled,0.006722668009872342,0.7285,0,1,0,0,1,1,3,要注意,scripts/train_t1a.py
transfer/t1a_3seed_det123_frozen/t1a_3seed_det123_frozen@val~relation_detr_seed123,macro_f1,significant,44.633172991346584,3,paired_delta,seed_effect,uncontrolled,0.0025632090614685675,0.2942,0,1,0,0,2,1,4,要注意,scripts/train_t1a.py
transfer/t1a_3seed_det123_frozen/t1a_3seed_det123_frozen@val~relation_detr_seed123,seg_f1_10,not_significant,0.9432233081104583,3,paired_delta,seed_effect,uncontrolled,0.05838423066527509,2.0289,0,1,0,3,0,1,5,要注意,scripts/train_t1a.py
transfer/t1a_3seed_det123_frozen/t1a_3seed_det123_frozen@val~relation_detr_seed123,seg_f1_25,not_significant,1.1520856709629583,3,paired_delta,seed_effect,uncontrolled,0.06271051025909649,2.3084,0,1,0,3,0,1,5,要注意,scripts/train_t1a.py
transfer/t1a_3seed_det123_frozen/t1a_3seed_det123_frozen@val~relation_detr_seed123,seg_f1_50,not_significant,1.1199624832969108,3,paired_delta,seed_effect,uncontrolled,0.06820679938183746,1.9747,0,1,0,3,0,1,5,要注意,scripts/train_t1a.py
