arm,p,L,seed,vid,err_rate_actual,mean_run_len,phase_accuracy,phase_macro_f1,phase_edit_score,phase_seg_f1_50
testonly,0.02,1,17,14,0.020504847660383064,1.022834984920293,0.6845303867403315,0.5267863771421548,24.545454545454547,0.10119047619047619
testonly,0.02,1,17,15,0.020504847660383064,1.022834984920293,0.9523809523809523,0.7114292637190144,35.483870967741936,0.4651162790697674
testonly,0.02,1,27,01,0.02025868584137678,1.0222270647199825,0.963855421686747,0.9683368456486887,52.0,0.6578947368421052
testonly,0.02,1,27,02,0.02025868584137678,1.0222270647199825,0.9414316702819957,0.8183144821841318,37.5,0.5217391304347825
testonly,0.02,1,27,03,0.02025868584137678,1.0222270647199825,0.8356290174471993,0.7600177934267676,22.499999999999996,0.32323232323232326
testonly,0.02,1,27,04,0.02025868584137678,1.0222270647199825,0.7547027840481565,0.6348436231884601,19.791666666666668,0.27941176470588236
testonly,0.02,1,27,05,0.02025868584137678,1.0222270647199825,0.4228571428571429,0.6050598256725956,10.006393861892581,0.09999999999999999
testonly,0.02,1,27,06,0.02025868584137678,1.0222270647199825,0.9390862944162437,0.7992271732825296,19.247512437810943,0.21978021978021975
testonly,0.02,1,27,07,0.02025868584137678,1.0222270647199825,0.7241379310344828,0.6589514940669048,10.581395348837209,0.11333333333333333
testonly,0.02,1,27,08,0.02025868584137678,1.0222270647199825,0.8842857142857142,0.8534112838582919,14.914330218068539,0.13076923076923075
testonly,0.02,1,27,09,0.02025868584137678,1.0222270647199825,0.972972972972973,0.9826921336758655,18.181818181818176,0.23076923076923075
testonly,0.02,1,27,10,0.02025868584137678,1.0222270647199825,0.950852557673019,0.8501746453088972,48.06949806949807,0.482078853046595
testonly,0.02,1,27,11,0.02025868584137678,1.0222270647199825,0.9416445623342176,0.7112482982632794,47.05882352941176,0.627450980392157
testonly,0.02,1,27,12,0.02025868584137678,1.0222270647199825,0.9310344827586207,0.8550645136167714,33.333333333333336,0.40625
testonly,0.02,1,27,13,0.02025868584137678,1.0222270647199825,0.9002433090024331,0.7589192833774784,52.17391304347826,0.5849056603773585
testonly,0.02,1,27,14,0.02025868584137678,1.0222270647199825,0.6834254143646409,0.536410652760026,20.126826578439484,0.11754554170661553
testonly,0.02,1,27,15,0.02025868584137678,1.0222270647199825,0.9666666666666667,0.7305595408895266,45.833333333333336,0.611111111111111
testonly,0.02,2,7,01,0.02003843579279221,2.0165145588874402,0.9507119386637459,0.9347072791596744,45.614035087719294,0.5783132530120482
testonly,0.02,2,7,02,0.02003843579279221,2.0165145588874402,0.9023861171366594,0.8032413470855981,18.42105263157895,0.2222222222222222
testonly,0.02,2,7,03,0.02003843579279221,2.0165145588874402,0.7943067033976124,0.7361483443526641,21.34831460674157,0.24074074074074076
testonly,0.02,2,7,04,0.02003843579279221,2.0165145588874402,0.7426636568848759,0.6323932161135059,8.116883116883116,0.11666666666666667
testonly,0.02,2,7,05,0.02003843579279221,2.0165145588874402,0.4310204081632653,0.5740137853545423,14.01515151515152,0.13291139240506328
testonly,0.02,2,7,06,0.02003843579279221,2.0165145588874402,0.9166062364031907,0.7787362738334238,14.085894405043343,0.15254237288135594
testonly,0.02,2,7,07,0.02003843579279221,2.0165145588874402,0.717124488603156,0.6085759284205262,11.179877356347944,0.12499999999999999
testonly,0.02,2,7,08,0.02003843579279221,2.0165145588874402,0.8807142857142857,0.7854877841037154,12.916666666666664,0.1048951048951049
testonly,0.02,2,7,09,0.02003843579279221,2.0165145588874402,0.9633204633204633,0.9794149751008975,16.000000000000004,0.20689655172413793
testonly,0.02,2,7,10,0.02003843579279221,2.0165145588874402,0.9287863590772317,0.8103019688527452,45.16129032258064,0.43103448275862066
testonly,0.02,2,7,11,0.02003843579279221,2.0165145588874402,0.9416445623342176,0.750873040514027,47.05882352941176,0.5882352941176471
testonly,0.02,2,7,12,0.02003843579279221,2.0165145588874402,0.9261083743842364,0.8609833274423373,38.095238095238095,0.4482758620689655
testonly,0.02,2,7,13,0.02003843579279221,2.0165145588874402,0.9087591240875912,0.7377990901283132,51.42857142857142,0.5794392523364486
testonly,0.02,2,7,14,0.02003843579279221,2.0165145588874402,0.6823204419889503,0.5428633177822639,21.545952525867317,0.1082815734989648
testonly,0.02,2,7,15,0.02003843579279221,2.0165145588874402,0.9142857142857143,0.6996263772875467,25.581395348837212,0.3636363636363636
testonly,0.02,2,17,01,0.020288916240202112,2.024127531236536,0.9441401971522454,0.9394266031666203,40.0,0.5274725274725275
testonly,0.02,2,17,02,0.020288916240202112,2.024127531236536,0.9544468546637744,0.917574914003333,25.92592592592593,0.35294117647058826
testonly,0.02,2,17,03,0.020288916240202112,2.024127531236536,0.8062442607897153,0.7251878595563245,17.59259259259259,0.1889763779527559
testonly,0.02,2,17,04,0.020288916240202112,2.024127531236536,0.7291196388261851,0.6264524985381101,9.033816425120778,0.016260162601626015
testonly,0.02,2,17,05,0.020288916240202112,2.024127531236536,0.4220408163265306,0.5587149082077179,13.684496334509909,0.1437908496732026
testonly,0.02,2,17,06,0.020288916240202112,2.024127531236536,0.9390862944162437,0.7903451124101853,17.566643882433358,0.2079207920792079
testonly,0.02,2,17,07,0.020288916240202112,2.024127531236536,0.7364114552893045,0.6392732042802179,9.973544973544973,0.09375000000000001
testonly,0.02,2,17,08,0.020288916240202112,2.024127531236536,0.885,0.8141704811630528,13.038793103448276,0.12230215827338128
testonly,0.02,2,17,09,0.020288916240202112,2.024127531236536,0.9806949806949807,0.9837635967174253,26.66666666666667,0.4210526315789474
testonly,0.02,2,17,10,0.020288916240202112,2.024127531236536,0.9448345035105316,0.853594191628691,39.069767441860456,0.43627450980392146
testonly,0.02,2,17,11,0.020288916240202112,2.024127531236536,0.9336870026525199,0.7383875719446217,37.2093023255814,0.4333333333333333
testonly,0.02,2,17,12,0.020288916240202112,2.024127531236536,0.916256157635468,0.8333572987402259,30.188679245283023,0.4057971014492754
testonly,0.02,2,17,13,0.020288916240202112,2.024127531236536,0.9002433090024331,0.7107653700836467,49.29577464788733,0.574074074074074
testonly,0.02,2,17,14,0.020288916240202112,2.024127531236536,0.6834254143646409,0.5188858055984854,22.778143515470703,0.11318681318681317
testonly,0.02,2,17,15,0.020288916240202112,2.024127531236536,0.9547619047619048,0.7153342210420135,42.307692307692314,0.5789473684210527
testonly,0.02,2,27,01,0.020435749605925157,2.0213583938487827,0.9364731653888281,0.9234466088916616,36.61971830985915,0.45360824742268047
testonly,0.02,2,27,02,0.020435749605925157,2.0213583938487827,0.9219088937093276,0.853408154273294,19.999999999999996,0.19047619047619044
testonly,0.02,2,27,03,0.020435749605925157,2.0213583938487827,0.7878787878787878,0.6894449216915348,18.000000000000004,0.20168067226890754
testonly,0.02,2,27,04,0.020435749605925157,2.0213583938487827,0.7509405568096313,0.6646130581719789,7.380952380952377,0.03539823008849558
testonly,0.02,2,27,05,0.020435749605925157,2.0213583938487827,0.4097959183673469,0.5351139484190784,12.068160597572358,0.11173184357541902
testonly,0.02,2,27,06,0.020435749605925157,2.0213583938487827,0.9224075416968818,0.7733602159814916,15.095261358084999,0.168141592920354
testonly,0.02,2,27,07,0.020435749605925157,2.0213583938487827,0.7188778492109877,0.6288134874033301,10.005527915975682,0.0875
testonly,0.02,2,27,08,0.020435749605925157,2.0213583938487827,0.8435714285714285,0.7918283408087757,12.47353563867325,0.10606060606060606
testonly,0.02,2,27,09,0.020435749605925157,2.0213583938487827,0.9478764478764479,0.969475732766494,14.814814814814813,0.12903225806451613
testonly,0.02,2,27,10,0.020435749605925157,2.0213583938487827,0.9458375125376128,0.8453055226711179,44.03846153846153,0.4415584415584416
testonly,0.02,2,27,11,0.020435749605925157,2.0213583938487827,0.9270557029177718,0.7204318517985063,31.999999999999996,0.3880597014925373
testonly,0.02,2,27,12,0.020435749605925157,2.0213583938487827,0.9113300492610837,0.8343547091064982,30.76923076923077,0.3235294117647059
testonly,0.02,2,27,13,0.020435749605925157,2.0213583938487827,0.9075425790754258,0.7423236260431839,48.611111111111114,0.5871559633027523
testonly,0.02,2,27,14,0.020435749605925157,2.0213583938487827,0.6939226519337016,0.5861526582095778,25.435606060606055,0.10738416988416988
testonly,0.02,2,27,15,0.020435749605925157,2.0213583938487827,0.9476190476190476,0.7247705352330498,28.205128205128204,0.3529411764705882
testonly,0.02,4,7,01,0.020228455442551446,4.006843455945252,0.9222343921139102,0.9077005499553096,43.333333333333336,0.4651162790697674
testonly,0.02,4,7,02,0.020228455442551446,4.006843455945252,0.9392624728850325,0.9104247694422078,41.17647058823529,0.4166666666666667
testonly,0.02,4,7,03,0.020228455442551446,4.006843455945252,0.7924701561065197,0.7314086956374367,23.684210526315784,0.2736842105263158
testonly,0.02,4,7,04,0.020228455442551446,4.006843455945252,0.7434161023325809,0.6654980575529682,14.123711340206185,0.20476190476190478
testonly,0.02,4,7,05,0.020228455442551446,4.006843455945252,0.403265306122449,0.5521455973055359,18.686868686868692,0.16
testonly,0.02,4,7,06,0.020228455442551446,4.006843455945252,0.911530094271211,0.7416005363627047,17.316176470588236,0.1730769230769231
testonly,0.02,4,7,07,0.020228455442551446,4.006843455945252,0.6960841613091759,0.5846733160498887,10.97350230414747,0.10067114093959732
testonly,0.02,4,7,08,0.020228455442551446,4.006843455945252,0.8721428571428571,0.7900105611465027,14.865591397849464,0.11206896551724138
testonly,0.02,4,7,09,0.020228455442551446,4.006843455945252,0.9478764478764479,0.9601674897254127,19.047619047619047,0.24
testonly,0.02,4,7,10,0.020228455442551446,4.006843455945252,0.9338014042126379,0.819339527901486,42.69480519480519,0.31884057971014496
testonly,0.02,4,7,11,0.020228455442551446,4.006843455945252,0.9350132625994695,0.7277437542865755,38.095238095238095,0.5084745762711864
testonly,0.02,4,7,12,0.020228455442551446,4.006843455945252,0.8998357963875205,0.8647657317087317,29.09090909090909,0.36619718309859156
testonly,0.02,4,7,13,0.020228455442551446,4.006843455945252,0.9075425790754258,0.7350895688692615,56.4516129032258,0.6666666666666666
testonly,0.02,4,7,14,0.020228455442551446,4.006843455945252,0.6779005524861879,0.5074869897347096,24.482758620689655,0.08403361344537816
testonly,0.02,4,7,15,0.020228455442551446,4.006843455945252,0.9571428571428572,0.7287010825603526,50.0,0.6470588235294118
testonly,0.02,4,17,01,0.019878646541858305,4.013077593722755,0.927710843373494,0.9191275810487934,46.42857142857143,0.5121951219512195
testonly,0.02,4,17,02,0.019878646541858305,4.013077593722755,0.9197396963123644,0.8045083618406477,37.5,0.43478260869565216
testonly,0.02,4,17,03,0.019878646541858305,4.013077593722755,0.790633608815427,0.7595740949894497,22.22222222222222,0.26
testonly,0.02,4,17,04,0.019878646541858305,4.013077593722755,0.7148231753197893,0.6122550006221045,11.103253182461103,0.15252293577981652
testonly,0.02,4,17,05,0.019878646541858305,4.013077593722755,0.4293877551020408,0.5937535987849177,16.47005444646098,0.14788732394366197
testonly,0.02,4,17,06,0.019878646541858305,4.013077593722755,0.920957215373459,0.7601968477304012,22.10031347962382,0.21951219512195125
testonly,0.02,4,17,07,0.019878646541858305,4.013077593722755,0.7188778492109877,0.6016764796669117,11.470413321439192,0.10489510489510488
testonly,0.02,4,17,08,0.019878646541858305,4.013077593722755,0.8607142857142858,0.7638868902583211,15.163398692810459,0.13274336283185842
testonly,0.02,4,17,09,0.019878646541858305,4.013077593722755,0.9536679536679536,0.9518045498227405,23.529411764705888,0.2857142857142857
testonly,0.02,4,17,10,0.019878646541858305,4.013077593722755,0.9448345035105316,0.8369241979459515,37.70685579196217,0.4103535353535353
testonly,0.02,4,17,11,0.019878646541858305,4.013077593722755,0.9111405835543767,0.706430707162042,32.6530612244898,0.36363636363636365
testonly,0.02,4,17,12,0.019878646541858305,4.013077593722755,0.8998357963875205,0.8107025212780928,30.76923076923077,0.38235294117647056
testonly,0.02,4,17,13,0.019878646541858305,4.013077593722755,0.8868613138686131,0.7145099979414627,49.29577464788733,0.5555555555555556
testonly,0.02,4,17,14,0.019878646541858305,4.013077593722755,0.7055248618784531,0.5367871934745224,34.1025641025641,0.18773738469886056
testonly,0.02,4,17,15,0.019878646541858305,4.013077593722755,0.9380952380952381,0.7053090299380991,50.0,0.5882352941176471
testonly,0.02,4,27,01,0.020288916240202112,4.018819503849444,0.9353778751369113,0.9111604286926149,45.614035087719294,0.5301204819277108
testonly,0.02,4,27,02,0.020288916240202112,4.018819503849444,0.9262472885032538,0.8047348831487691,30.000000000000004,0.4444444444444444
testonly,0.02,4,27,03,0.020288916240202112,4.018819503849444,0.8062442607897153,0.7209704519947626,21.95121951219512,0.27722772277227725
testonly,0.02,4,27,04,0.020288916240202112,4.018819503849444,0.7343867569601203,0.6693807895402442,8.449477351916373,0.04444444444444444
testonly,0.02,4,27,05,0.020288916240202112,4.018819503849444,0.3812244897959184,0.5039463295850762,17.45689655172414,0.1267605633802817
testonly,0.02,4,27,06,0.020288916240202112,4.018819503849444,0.896301667875272,0.7243387812510009,16.80216802168022,0.1792452830188679
testonly,0.02,4,27,07,0.020288916240202112,4.018819503849444,0.7142022209234365,0.6423670444943239,12.309368191721132,0.13533834586466165
testonly,0.02,4,27,08,0.020288916240202112,4.018819503849444,0.8578571428571429,0.8029893052441248,15.131578947368425,0.1565217391304348
testonly,0.02,4,27,09,0.020288916240202112,4.018819503849444,0.9266409266409267,0.9356781642771808,13.793103448275868,0.1212121212121212
testonly,0.02,4,27,10,0.020288916240202112,4.018819503849444,0.9227683049147443,0.7893640388957616,35.68665377176015,0.3055555555555556
testonly,0.02,4,27,11,0.020288916240202112,4.018819503849444,0.9230769230769231,0.6486860294531276,37.2093023255814,0.4
testonly,0.02,4,27,12,0.020288916240202112,4.018819503849444,0.8899835796387521,0.8175124312379478,28.57142857142857,0.3333333333333333
testonly,0.02,4,27,13,0.020288916240202112,4.018819503849444,0.8953771289537713,0.7111958300453689,51.470588235294116,0.5904761904761905
testonly,0.02,4,27,14,0.020288916240202112,4.018819503849444,0.6966850828729282,0.5887300659913737,31.846153846153847,0.1375755421258443
testonly,0.02,4,27,15,0.020288916240202112,4.018819503849444,0.9404761904761905,0.7092536896834205,37.93103448275862,0.3902439024390244
testonly,0.02,8,7,01,0.019744769061346118,7.965156794425087,0.9255202628696605,0.9275274247854894,53.06122448979591,0.5866666666666667
testonly,0.02,8,7,02,0.019744769061346118,7.965156794425087,0.9392624728850325,0.8265222448264756,42.85714285714286,0.4761904761904762
testonly,0.02,8,7,03,0.019744769061346118,7.965156794425087,0.7750229568411386,0.7115026332326089,24.63768115942029,0.2954545454545454
testonly,0.02,8,7,04,0.019744769061346118,7.965156794425087,0.7231000752445448,0.6096032028996609,14.705882352941174,0.19892473118279572
testonly,0.02,8,7,05,0.019744769061346118,7.965156794425087,0.38040816326530613,0.5693365693435694,27.30414746543779,0.2159090909090909
testonly,0.02,8,7,06,0.019744769061346118,7.965156794425087,0.9231327048585932,0.7577765373575821,27.083333333333332,0.2777777777777778
testonly,0.02,8,7,07,0.019744769061346118,7.965156794425087,0.7305669199298656,0.6479652315076246,14.084663120567376,0.14049586776859505
testonly,0.02,8,7,08,0.019744769061346118,7.965156794425087,0.8714285714285714,0.7952709893368192,19.67703349282297,0.1818181818181818
testonly,0.02,8,7,09,0.019744769061346118,7.965156794425087,0.9015444015444015,0.9343063011982391,22.22222222222222,0.27272727272727276
testonly,0.02,8,7,10,0.019744769061346118,7.965156794425087,0.9438314944834504,0.8192394064540859,57.05128205128205,0.5416666666666667
testonly,0.02,8,7,11,0.019744769061346118,7.965156794425087,0.9496021220159151,0.7607628149454404,55.172413793103445,0.6521739130434783
testonly,0.02,8,7,12,0.019744769061346118,7.965156794425087,0.8981937602627258,0.856995184388218,36.36363636363637,0.4666666666666667
testonly,0.02,8,7,13,0.019744769061346118,7.965156794425087,0.916058394160584,0.7399092079247326,72.0,0.7816091954022989
testonly,0.02,8,7,14,0.019744769061346118,7.965156794425087,0.6845303867403315,0.4920771828517238,35.26315789473685,0.1537551744529864
testonly,0.02,8,7,15,0.019744769061346118,7.965156794425087,0.9595238095238096,0.7246839471205897,68.75,0.7857142857142857
testonly,0.02,8,17,01,0.01938200427544212,7.9715808170515094,0.927710843373494,0.9037696246475623,57.77777777777777,0.6478873239436619
testonly,0.02,8,17,02,0.01938200427544212,7.9715808170515094,0.9045553145336226,0.7871369709791568,35.29411764705882,0.5
testonly,0.02,8,17,03,0.01938200427544212,7.9715808170515094,0.7998163452708907,0.7302378699284869,25.373134328358205,0.3488372093023256
testonly,0.02,8,17,04,0.01938200427544212,7.9715808170515094,0.7012791572610986,0.5973817022697504,9.42982456140351,0.11263736263736264
testonly,0.02,8,17,05,0.01938200427544212,7.9715808170515094,0.41306122448979593,0.598287464390082,26.025641025641022,0.28525641025641024
testonly,0.02,8,17,06,0.01938200427544212,7.9715808170515094,0.8948513415518492,0.7119918271938417,21.489563567362428,0.22093023255813954
testonly,0.02,8,17,07,0.01938200427544212,7.9715808170515094,0.6914085330216247,0.6002946341610761,12.474747474747478,0.13333333333333333
testonly,0.02,8,17,08,0.01938200427544212,7.9715808170515094,0.83,0.7505021297823108,17.435897435897434,0.1386138613861386
testonly,0.02,8,17,09,0.01938200427544212,7.9715808170515094,0.944015444015444,0.927697536108751,40.0,0.4285714285714285
testonly,0.02,8,17,10,0.01938200427544212,7.9715808170515094,0.9307923771313942,0.8122320002983506,45.07575757575758,0.42934782608695654
testonly,0.02,8,17,11,0.01938200427544212,7.9715808170515094,0.8925729442970822,0.7068703360679794,41.02564102564102,0.4642857142857143
testonly,0.02,8,17,12,0.01938200427544212,7.9715808170515094,0.9047619047619048,0.8602966353231211,37.2093023255814,0.44067796610169485
testonly,0.02,8,17,13,0.01938200427544212,7.9715808170515094,0.9111922141119222,0.795899717323575,67.3076923076923,0.6966292134831461
testonly,0.02,8,17,14,0.01938200427544212,7.9715808170515094,0.6795580110497238,0.47859234615171403,34.56260720411664,0.16787330316742083
testonly,0.02,8,17,15,0.01938200427544212,7.9715808170515094,0.9738095238095238,0.7392588060768479,68.75,0.7857142857142857
testonly,0.02,8,27,01,0.01951588175595431,7.998230088495575,0.9222343921139102,0.9054419729294332,61.904761904761905,0.6764705882352942
testonly,0.02,8,27,02,0.01951588175595431,7.998230088495575,0.911062906724512,0.7874154514598966,35.29411764705882,0.3333333333333333
testonly,0.02,8,27,03,0.01951588175595431,7.998230088495575,0.7529843893480257,0.6928984162422482,25.0,0.3076923076923077
testonly,0.02,8,27,04,0.01951588175595431,7.998230088495575,0.7223476297968398,0.6407448484705228,9.229957805907175,0.11140583554376658
testonly,0.02,8,27,05,0.01951588175595431,7.998230088495575,0.42775510204081635,0.6118952050240131,28.216374269005843,0.2967914438502674
testonly,0.02,8,27,06,0.01951588175595431,7.998230088495575,0.8781725888324873,0.7172221601498041,20.274725274725274,0.15957446808510636
testonly,0.02,8,27,07,0.01951588175595431,7.998230088495575,0.700759789596727,0.644702134157624,13.563829787234043,0.096
testonly,0.02,8,27,08,0.01951588175595431,7.998230088495575,0.8271428571428572,0.7417632267466586,17.67399267399267,0.12871287128712872
testonly,0.02,8,27,09,0.01951588175595431,7.998230088495575,0.862934362934363,0.8921485837327108,13.793103448275868,0.0606060606060606
testonly,0.02,8,27,10,0.01951588175595431,7.998230088495575,0.9137412236710131,0.7688835236732466,42.06349206349206,0.4253968253968254
testonly,0.02,8,27,11,0.01951588175595431,7.998230088495575,0.9310344827586207,0.7090711335169384,48.38709677419355,0.5
testonly,0.02,8,27,12,0.01951588175595431,7.998230088495575,0.9293924466338259,0.8774917707529745,36.36363636363637,0.4666666666666667
testonly,0.02,8,27,13,0.01951588175595431,7.998230088495575,0.9318734793187348,0.8032549356305915,68.75,0.7058823529411764
testonly,0.02,8,27,14,0.01951588175595431,7.998230088495575,0.7088397790055249,0.533436994002731,41.07142857142857,0.19876543209876546
testonly,0.02,8,27,15,0.01951588175595431,7.998230088495575,0.9214285714285714,0.6941241294142997,55.00000000000001,0.6874999999999999
testonly,0.02,16,7,01,0.019304268964176977,15.79505300353357,0.9134720700985761,0.8868285521803574,63.41463414634146,0.6865671641791045
testonly,0.02,16,7,02,0.019304268964176977,15.79505300353357,0.8698481561822126,0.7566480014467466,40.0,0.4545454545454545
testonly,0.02,16,7,03,0.019304268964176977,15.79505300353357,0.7621671258034894,0.6676071332621084,27.692307692307693,0.33333333333333337
testonly,0.02,16,7,04,0.019304268964176977,15.79505300353357,0.6982693754702785,0.644065768875716,10.6993006993007,0.13812785388127855
testonly,0.02,16,7,05,0.019304268964176977,15.79505300353357,0.36489795918367346,0.5277376109344641,45.51020408163265,0.4095238095238095
testonly,0.02,16,7,06,0.019304268964176977,15.79505300353357,0.8803480783176215,0.6926278992815165,25.74211502782931,0.273972602739726
testonly,0.02,16,7,07,0.019304268964176977,15.79505300353357,0.7147866744593805,0.6027782440624112,12.579001019367992,0.08955223880597016
testonly,0.02,16,7,08,0.019304268964176977,15.79505300353357,0.8642857142857143,0.8559580026892927,21.42857142857143,0.1827956989247312
testonly,0.02,16,7,09,0.019304268964176977,15.79505300353357,0.8841698841698842,0.8993313243481138,25.0,0.3
testonly,0.02,16,7,10,0.019304268964176977,15.79505300353357,0.9478435305917753,0.834006983762127,72.04301075268818,0.6285714285714286
testonly,0.02,16,7,11,0.019304268964176977,15.79505300353357,0.9403183023872679,0.7635846338925222,59.25925925925925,0.6818181818181819
testonly,0.02,16,7,12,0.019304268964176977,15.79505300353357,0.9310344827586207,0.9063986230249935,42.10526315789473,0.4814814814814815
testonly,0.02,16,7,13,0.019304268964176977,15.79505300353357,0.8771289537712895,0.7112610778524927,62.264150943396224,0.6666666666666667
testonly,0.02,16,7,14,0.019304268964176977,15.79505300353357,0.7,0.5235147865012995,36.66267942583732,0.16189931350114417
testonly,0.02,16,7,15,0.019304268964176977,15.79505300353357,0.9404761904761905,0.7302710919989107,47.82608695652174,0.5714285714285714
testonly,0.02,16,17,01,0.018302347174537367,15.754646840148698,0.9299014238773274,0.9294357824438529,65.0,0.696969696969697
testonly,0.02,16,17,02,0.018302347174537367,15.754646840148698,0.9067245119305857,0.7684395570959826,54.54545454545454,0.6666666666666665
testonly,0.02,16,17,03,0.018302347174537367,15.754646840148698,0.7557392102846648,0.6843972328192722,29.09090909090909,0.32432432432432434
testonly,0.02,16,17,04,0.018302347174537367,15.754646840148698,0.6945071482317532,0.5966458486335933,8.458333333333334,0.03614457831325301
testonly,0.02,16,17,05,0.018302347174537367,15.754646840148698,0.41551020408163264,0.5767617623074209,38.01020408163265,0.42000000000000004
testonly,0.02,16,17,06,0.018302347174537367,15.754646840148698,0.9137055837563451,0.759292317261207,28.634751773049647,0.3098591549295775
testonly,0.02,16,17,07,0.018302347174537367,15.754646840148698,0.6610169491525424,0.5260488237760875,13.586956521739129,0.136
testonly,0.02,16,17,08,0.018302347174537367,15.754646840148698,0.84,0.8123957242600262,21.308980213089807,0.17708333333333331
testonly,0.02,16,17,09,0.018302347174537367,15.754646840148698,0.9343629343629344,0.9243583635916115,36.36363636363637,0.5333333333333333
testonly,0.02,16,17,10,0.018302347174537367,15.754646840148698,0.8956870611835507,0.7319138322689068,48.717948717948715,0.484375
testonly,0.02,16,17,11,0.018302347174537367,15.754646840148698,0.8408488063660478,0.650070677614301,41.02564102564102,0.42857142857142866
testonly,0.02,16,17,12,0.018302347174537367,15.754646840148698,0.8817733990147784,0.8700651035626926,41.02564102564102,0.4
testonly,0.02,16,17,13,0.018302347174537367,15.754646840148698,0.8746958637469586,0.7249129101207575,60.0,0.6436781609195402
testonly,0.02,16,17,14,0.018302347174537367,15.754646840148698,0.6983425414364641,0.5227594362814406,41.36904761904762,0.22361111111111112
testonly,0.02,16,17,15,0.018302347174537367,15.754646840148698,0.9714285714285714,0.7403769349849815,68.75,0.7857142857142857
testonly,0.02,16,27,01,0.020021161279177732,15.822525597269625,0.9222343921139102,0.8750259847056153,70.27027027027026,0.7619047619047619
testonly,0.02,16,27,02,0.020021161279177732,15.822525597269625,0.9414316702819957,0.8170014732636715,60.0,0.7058823529411764
testonly,0.02,16,27,03,0.020021161279177732,15.822525597269625,0.7897153351698806,0.730699862717833,29.508196721311474,0.375
testonly,0.02,16,27,04,0.020021161279177732,15.822525597269625,0.6914973664409331,0.5741297688823294,11.748120300751879,0.1607142857142857
testonly,0.02,16,27,05,0.020021161279177732,15.822525597269625,0.4595918367346939,0.6179803497649788,39.473684210526315,0.3900602409638554
testonly,0.02,16,27,06,0.020021161279177732,15.822525597269625,0.8875997099347354,0.7636882851080058,27.59308510638298,0.295774647887324
testonly,0.02,16,27,07,0.020021161279177732,15.822525597269625,0.7054354178842782,0.6251547033477508,13.110814419225635,0.0984848484848485
testonly,0.02,16,27,08,0.020021161279177732,15.822525597269625,0.8221428571428572,0.7496555213452966,19.599578503688093,0.14583333333333331
testonly,0.02,16,27,09,0.020021161279177732,15.822525597269625,0.7702702702702703,0.7719360545662156,15.384615384615385,0.0
testonly,0.02,16,27,10,0.020021161279177732,15.822525597269625,0.8956870611835507,0.7610061725374527,63.06306306306306,0.5387096774193549
testonly,0.02,16,27,11,0.020021161279177732,15.822525597269625,0.9270557029177718,0.7710127609903749,51.61290322580645,0.5833333333333333
testonly,0.02,16,27,12,0.020021161279177732,15.822525597269625,0.8834154351395731,0.8302302206649831,36.36363636363637,0.4666666666666667
testonly,0.02,16,27,13,0.020021161279177732,15.822525597269625,0.9111922141119222,0.7491966590310551,77.27272727272727,0.7901234567901235
testonly,0.02,16,27,14,0.020021161279177732,15.822525597269625,0.6933701657458563,0.5336716645126157,41.10275689223057,0.18285714285714286
testonly,0.02,16,27,15,0.020021161279177732,15.822525597269625,0.9642857142857143,0.7375526116273649,57.89473684210527,0.7096774193548387
testonly,0.02,32,7,01,0.01868670510245946,31.583941605839417,0.8740416210295728,0.8030098443179355,65.0,0.6666666666666667
testonly,0.02,32,7,02,0.01868670510245946,31.583941605839417,0.9002169197396963,0.9260602832164117,53.84615384615385,0.7000000000000001
testonly,0.02,32,7,03,0.01868670510245946,31.583941605839417,0.6951331496786042,0.5486493039654329,25.92592592592593,0.3013698630136986
testonly,0.02,32,7,04,0.01868670510245946,31.583941605839417,0.6945071482317532,0.5907390493003936,10.702614379084968,0.1526315789473684
testonly,0.02,32,7,05,0.01868670510245946,31.583941605839417,0.37795918367346937,0.5605058029618996,51.041666666666664,0.4504504504504504
testonly,0.02,32,7,06,0.01868670510245946,31.583941605839417,0.8825235678027556,0.6798156911102321,30.952380952380953,0.3181818181818182
testonly,0.02,32,7,07,0.01868670510245946,31.583941605839417,0.7200467562828755,0.649406780422682,15.404040404040403,0.16521739130434782
testonly,0.02,32,7,08,0.01868670510245946,31.583941605839417,0.8807142857142857,0.799615416040998,24.307036247334757,0.2
testonly,0.02,32,7,09,0.01868670510245946,31.583941605839417,0.9382239382239382,0.9663332026587914,28.57142857142857,0.4444444444444445
testonly,0.02,32,7,10,0.01868670510245946,31.583941605839417,0.8956870611835507,0.7842009569278235,48.57142857142857,0.48614072494669514
testonly,0.02,32,7,11,0.01868670510245946,31.583941605839417,0.9549071618037135,0.7700638141061857,64.0,0.7142857142857143
testonly,0.02,32,7,12,0.01868670510245946,31.583941605839417,0.9211822660098522,0.8228866441287376,45.714285714285715,0.5098039215686275
testonly,0.02,32,7,13,0.01868670510245946,31.583941605839417,0.8868613138686131,0.7884901673980172,73.91304347826086,0.7951807228915664
testonly,0.02,32,7,14,0.01868670510245946,31.583941605839417,0.7110497237569061,0.5171566081127367,40.25604551920341,0.18840579710144928
testonly,0.02,32,7,15,0.01868670510245946,31.583941605839417,0.8666666666666667,0.687126745953653,42.307692307692314,0.5263157894736842
testonly,0.02,32,17,01,0.01910993068601412,31.382978723404257,0.9036144578313253,0.8397241122381649,71.42857142857143,0.7540983606557377
